id,title,tags
241257,Regression,"horror mystery thriller investigation memoryloss fear always finds its victim minnesota, 1990. detective bruce kenner investigates the case of young angela, who accuses her father, john gray, of an unspeakable crime. when john unexpectedly and without recollection admits guilt, renowned psychologist dr. raines is brought in to help him relive his memories and what they discover unmasks a horrifying nationwide mystery. ethanhawke emmawatson davidthewlis alejandroamenábar"
13250,Butterfly on a Wheel,crime drama thriller chicago infidelity man-womanrelation revenge lives will be broken a sociopathic kidnapper methodically pushes a desperate pair of parents to their absolute breaking point. piercebrosnan mariabello gerardbutler mikebarker
133931,Zambezia,"comedy animation adventure family falcon bird origin airborne to be wild. set in a bustling bird city on the edge of the majestic victoria falls, ""zambezia"" is the story of kai - a naïve, but high-spirited young falcon who travels to the bird city of ""zambezia"" where he discovers the truth about his origins and, in defending the city, learns how to be part of a community jeremysuarez samuell.jackson abigailbreslin waynethornley"
184341,Hands of Stone,drama no más. no surrender. the legendary roberto duran and his equally legendary trainer ray arcel change each other's lives. robertdeniro edgarramírez jurneesmollett jonathanjakubowicz
334074,Survivor,"thriller newyear'seve fire showdown terrorist embassy handgrenade truck laboratory ontherun orphan death cigarettelighter microscope hazmatsuit his next target is now hunting him a foreign service officer in london tries to prevent a terrorist attack set to hit new york, but is forced to go on the run when she is framed for crimes she did not commit. piercebrosnan millajovovich dylanmcdermott jamesmcteigue"
199373,The Frozen Ground,thriller crime gun escape serialkiller manhunt hunting the hunter becomes the hunted an alaska state trooper partners with a young woman who escaped the clutches of serial killer robert hansen to bring the murderer to justice. based on actual events. nicolascage vanessahudgens johncusack scottwalker
14202,The Painted Veil,"drama romance china cholera foreignaid epidemic lovelessmarriage sometimes the greatest journey is the distance between two people. a british medical doctor fights a cholera outbreak in a small chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife. edwardnorton juliethowland naomiwatts johncurran"
581,Dances with Wolves,"adventure drama western countryside basedonnovel suicideattempt cultureclash lossoffamily deserter interpreter languagebarrier self-discovery dakota buffalo chief unsociability freedom nativeamerican 19thcentury lakota inside everyone is a frontier waiting to be discovered. wounded civil war soldier, john dunbar tries to commit suicide – and becomes a hero instead. as a reward, he's assigned to his dream post, a remote junction on the western frontier, and soon makes unlikely friends with the local sioux tribe. kevincostner marymcdonnell grahamgreene kevincostner"
52449,Bad Teacher,"comedy classroom teacher school workplacehumor she doesn't give an f. a lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her. camerondiaz jasonsegel justintimberlake jakekasdan"
12150,Sea of Love,"drama crime mystery newyork alcohol sex detective newspaper nudity suspect police murder suspense serialkiller neo-noir deception is dangerous. desire is deadly. seen-it-all new york detective frank keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with helen, one of the main suspects. alpacino ellenbarkin johngoodman haroldbecker"
11247,A Cinderella Story,"comedy jealousy cinderella work stepmother highschool schoolparty orphan teenager disguise americanfootballplayer teenageromance stepsister modernfairytale once upon a time... can happen any time. sam montgomery is a tomboyish, unpopular girl at school. she has been text messaging a somebody named nomad for a few months and he asks her to meet him at the halloween dance at 11:00 in the middle of the dance floor. the only problem is, she must get back to the diner, ran by her wicked stepmom fiona by 12 sharp because she is not supposed to be there. before nomad can found out who she is, she must leave with her best friend, carter driving her back to the diner. after that night, everything in sam's life goes wacko! hilaryduff jennifercoolidge chadmichaelmurray markrosman"
4232,Scream,"crime horror mystery halloween gore serialkiller slasher tabloid newsreporter self-referential metafilm someone has taken their love of scary movies one step too far. a killer known as ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one. davidarquette nevecampbell courteneycox wescraven"
9378,Thir13en Ghosts,"horror thriller hunter nanny nudity collector house supernatural hell uncle revenge lawyer inheritance blood psychic violence devil trapped machine evil glass there are ghosts around us all the time. most of them don't want to hurt us. but, there are exceptions... arthur and his two children, kathy and bobby, inherit his uncle cyrus's estate: a glass house that serves as a prison to 12 ghosts. when the family, accompanied by bobby's nanny and an attorney, enter the house they find themselves trapped inside an evil machine ""designed by the devil and powered by the dead"" to open the eye of hell. aided by dennis, a ghost hunter, and his rival kalina, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive. tonyshalhoub embethdavidtz matthewlillard stevebeck"
694,The Shining,"horror thriller hotel isolation hotelier colorado maze bartender ax delusion loneliness caretaker vision snow writer alcoholic snowedin offseason a masterpiece of modern horror. jack torrance accepts a caretaker job at the overlook hotel, where he, along with his wife wendy and their son danny, must live isolated from the rest of the world for the winter. but they aren't prepared for the madness that lurks within. jacknicholson shelleyduvall dannylloyd stanleykubrick"
105,Back to the Future,"adventure comedy sciencefiction family clocktower carrace terrorist delorean lightning guitar plutonium sportscar inventor journeyinthepast timetravel raceagainsttime partner misfit madscientist fishoutofwater teenagelove destiny hiddenidentity oddcouple escapade disorder chasesandraces loveandromance teenagelife misfitpartners changingthepastorfuture gettinghome inventionsanddiscoveries he's the only kid ever to get into trouble before he was born. eighties teenager marty mcfly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend doc brown - return to 1985. michaelj.fox christopherlloyd leathompson robertzemeckis"
11377,House on Haunted Hill,"horror mystery thriller lunaticasylum aftercreditsstinger evil loves to party. a remake of the 1959 film of the same name. a millionaire offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past. geoffreyrush famkejanssen tayediggs williammalone"
385383,Fight Valley,"action drama newjersey martialarts sister sport murder mixedmartialarts justice undergroundfighting gym ultimatefightingchampionship one way in. no way out. when tory coro turns up dead, the neighborhood turns up silent. rumor has it she became yet another victim of the small town known as fight valley. tory's sister windsor moves to town to begin her own investigation on her sister's mysterious death after weeks of no leads from the police. she's quick to learn that tory fought for money to make ends meet. if girl-next-door windsor is going to make her way into fight valley to find the truth about tory, she's going to have to fight her way in. ""jabs"" (miesha tate) swore she would never throw a punch in the valley again. jabs now finds herself training windsor to survive the painful, unexpected path she's about to take. every corner. every alley. every doorway. she must follow the last footsteps of her sister in order to come face-to-face with tory's killer in fight valley. erino'brien mieshatate hollyholm robhawk"
41210,The Switch,"comedy romance drama alcohol singleparent baby restaurant aquarium sperm littleboy malefemalerelationship pregnant artificialinsemination the most unexpected comedy ever conceived. an unmarried 40-year-old woman turns to a turkey baster in order to become pregnant. seven years later, she reunites with her best friend, who has been living with a secret: he replaced her preferred sperm sample with his own. jasonbateman jenniferaniston jeffgoldblum joshgordon"
12090,Just Married,"comedy venice france prison fire europe marriedcouple honeymoon castle justmarried chewinggum marriage police vacation welcome to the honeymoon from hell. tom leezak and sarah mcnerney fall in love and plan to get married, despite opposition from sarah's uptight, rich family. when they do get married, and get a chance to prove sarah's family wrong, they go on a european honeymoon and run into disaster after disaster. they have to decide whether the honeymoon from hell and a few pre-marital mistakes are worth throwing away their love and marriage. ashtonkutcher brittanymurphy christiankane shawnlevy"
62630,The Devil's Double,"drama action thriller crime war palace impostor pervertion the 80's were brilliant, if you were in charge. a chilling vision of the house of saddam hussein comes to life through the eyes of the man who was forced to become the double of hussein's sadistic son. dominiccooper ludivinesagnier raadrawi leetamahori"
16110,Thomas and the Magic Railroad,"animation drama family sciencefiction little engines can do big things... mr. conductor's supply of magic gold dust, which allows him to travel between shining time and thomas's island, is critically low. unfortunately, he doesn't know how to get more. meanwhile, thomas is fending off attacks by the nasty diesel engines. getting more gold dust will require help from mr. c's slacker cousin, his new friend lily and her morose grandfather, plus the secret engine. alecbaldwin peterfonda marawilson brittallcroft"
29427,The Crazies,mystery horror action terror biologicalweapon cover-up splatter duringcreditsstinger virus fear thy neighbor four friends find themselves trapped in their small hometown after they discover their friends and neighbors going quickly and horrifically insane. timothyolyphant radhamitchell joeanderson breckeisner
129,Spirited Away,fantasy adventure animation family witch parentskidsrelationship magic twilight darkness villageandtown bathhouse pig ghostworld biology train amusementpark yokai japanesemythology anime the tunnel led chihiro to a mysterious town... a ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. her parents have been changed into pigs along with others inside a bathhouse full of these creatures. will she ever see the world how it once was? rumihiiragi miyuirino marinatsuki hayaomiyazaki
2669,The Bounty,"action drama history femalenudity exoticisland mutiny lake nudity sailing ship adventure tahiti murder pregnancy greatbarrierreef sailor nativepeoples stormatsea whipping britishsailor basedontrueevents fiji after 200 years, the truth behind the legend. the familiar story of lieutenant bligh, whose cruelty leads to a mutiny on his ship. this version follows both the efforts of fletcher christian to get his men beyond the reach of british retribution, and the epic voyage of lieutenant bligh to get his loyalists safely to east timor in a tiny lifeboat. melgibson anthonyhopkins laurenceolivier rogerdonaldson"
203833,The Book Thief,"drama worldwarii book nazigermany jewish courage beyond words. while subjected to the horrors of wwii germany, young liesel finds solace by stealing books and sharing them with others. under the stairs in her home, a jewish refuge is being sheltered by her adoptive parents. geoffreyrush sophienélisse emilywatson brianpercival"
13523,Sex Drive,comedy adventure romance sex jealousy virgin nudity community friendship highschool roadtrip friends romance redneck lossofvirginity hitchhiker teenmovie boyfriend pickup knoxville he's leaving virgin territory a high school senior drives cross-country with his best friends to hook up with a babe he met online. joshzuckerman amandacrew clarkduke seananders
25195,Leap Year,"romance comedy taxi bar wales marriageproposal airplane pub cow weddingring wedding proposal cardiologist ireland cliffs anna planned to propose to her boyfriend on february 29th. this is not her boyfriend. when yet another anniversary passes without a marriage proposal from her boyfriend, anna decides to take action. aware of a celtic tradition that allows women to pop the question on feb. 29, she plans to follow her lover to dublin and ask him to marry her. fate has other plans, however, and anna winds up on the other side of the emerald isle with handsome, but surly, declan -- an irishman who may just lead anna down the road to true love. amyadams matthewgoode adamscott anandtucker"
17277,The Fall of the Roman Empire,"drama history romanempire ancientrome the most magnificent re-creation . . . of an ancient empire . . . launches a new epoch in motion pictures . . . drawn from the same events that later inspired gladiator, the film charts the power-hungry greed and father-son betrayal that led to rome's collapse at the bloody hands of the barbarians. sophialoren stephenboyd alecguinness anthonymann"
50725,Take Me Home Tonight,"comedy drama romance becominganadult lie night sister job party friends deception bestfriend best. night. ever. recent mit grad matt franklin (topher grace) should be well on his way to a successful career at a fortune 500 company, but instead, he rebels against maturity by taking a job at a video store. matt rethinks his position when his unrequited high-school crush, tori (teresa palmer), walks in and invites him to an end-of-summer party. with the help of his twin sister (anna faris) and his best friend (dan fogler), matt hatches a plan to change the course of his life. tophergrace annafaris danfogler michaeldowse"
82631,Won't Back Down,"drama basedontruestory if you can't beat the system... change it two determined mothers­, one a teacher, look to transform their children's failing inner city school. facing a powerful and entrenched bureaucracy, they risk everything to make a difference in the education and future of their children violadavis maggiegyllenhaal vingrhames danielbarnz"
73191,The Nutcracker,"family fantasy music ballet the joy of the new york city ballet in an exciting family holiday motion picture. on christmas eve, a little girl named marie (cohen) falls asleep after a party at her home and dreams herself into a fantastic world where toys become larger than life. she meets up with the nutcracker prince (culkin) who defends her from the mouse king. darcikistler damianwoetzel bartrobinsoncook emileardolino"
22479,Kansas City,"thriller drama music crime politician kansascity election jazzmusic kansas city, 1934. anything could happen here. one night it did. robert altman's story is a riff on race, class, and power cross-cuts between the two kidnappings and the background of corrupt politics and virtuoso jazz music. it all takes place in kansas city in 1934. jenniferjasonleigh mirandarichardson harrybelafonte robertaltman"
340611,Indignation,"drama basedonnovel jewishlife ohio 1950s based on the novel by philip roth. in 1951, marcus messner, a working-class jewish student from new jersey, attends a small ohio college, where he struggles with anti-semitism, sexual repression, and the ongoing korean war. loganlerman sarahgadon tracyletts jamesschamus"
10065,The Amityville Horror,horror thriller drama holywater longisland remake familydinner paranormal violence woodchopping backwards torturedtodeath movingin basedonsupposedlytruestory what happened over the next 28 days has never been explained. a family is terrorized by demonic forces after moving into a home that was the site of a grisly mass-murder. ryanreynolds melissageorge jessejames andrewdouglas
2757,Adaptation.,"comedy crime drama alligator marriagecrisis writer'sblock orchid from the creator of being john malkovich, comes the story about the creator of being john malkovich. a love-lorn script writer grows increasingly desperate in his quest to adapt the book 'the orchid thief'. nicolascage merylstreep chriscooper spikejonze"
11683,Land of the Dead,"horror cage dystopia survivor zombie zombieapocalypse the dead shall inherit the earth. the world is full of zombies and the survivors have barricaded themselves inside a walled city to keep out the living dead. as the wealthy hide out in skyscrapers and chaos rules the streets, the rest of the survivors must find a way to stop the evolving zombies from breaking into the city. simonbaker johnleguizamo dennishopper georgea.romero"
1878,Fear and Loathing in Las Vegas,"adventure drama comedy gonzojournalist sweatyface fakeidentity weddingchapel grapefruit cadillacconvertible gibberish corvettestingray policeconvention buy the ticket, take the ride. the hallucinogenic misadventures of sportswriter raoul duke and his samoan lawyer, dr. gonzo, on a three-day romp from los angeles to las vegas. motoring across the mojave desert on the way to sin city, duke and his purple haze passenger ingest a cornucopia of drugs ranging from acid to ether. johnnydepp beniciodeltoro tobeymaguire terrygilliam"
23082,The Invention of Lying,"comedy romance fantasy in a world where everyone can only tell the truth... this guy can lie. set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead. rickygervais jennifergarner jonahhill rickygervais"
195589,Neighbors,comedy alcohol baby party family fraternity fraternityhouse neighborneighborrelationship bathroomhumor family vs. frat a couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house. sethrogen zacefron rosebyrne nicholasstoller
854,The Mask,"romance comedy crime fantasy dualidentity bank mockery green balloon jailcell norsemythology from zero to hero. when timid bank clerk stanley ipkiss discovers a magical mask containing the spirit of the norse god loki, his entire life changes. while wearing the mask, ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer tina carlyle. unfortunately, under the mask's influence, ipkiss also robs a bank, which angers junior crime lord dorian tyrell, whose goons get blamed for the heist. jimcarrey camerondiaz nancyfish chuckrussell"
2280,Big,"fantasy drama comedy romance family baseball co-worker bronx pinballmachine toymaker duet jobpromotion homesick newtoy quarter unpluggedelectronicworks yankeestadiumbronxnewyorkcity walkingonpianokeys wishfulfillment bunkbed womandirector you're only young once but for josh it might just last a lifetime. a young boy, josh baskin makes a wish at a carnival machine to be big. he wakes up the following morning to find that it has been granted and his body has grown older overnight. but he is still the same 13-year-old boy inside. now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman. what will he find out about this strange world? tomhanks elizabethperkins robertloggia pennymarshall"
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"comedy malenudity usa california prostitute journalist rodeo kazakhstan demeanorcourse chicken drivingschool antisemitism bear mockumentary reporter aftercreditsstinger duringcreditsstinger come to kazakhstan, it's nice! kazakh journalist borat sagdiyev travels to america to make a documentary. as he zigzags across the nation, borat meets real people in real situations with hysterical consequences. his backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in american culture. sachabaroncohen kendavitian luenell larrycharles"
8835,Legally Blonde,"comedy harvardlawschool blackfemalejudge smartblonde girlpower don't judge a book by its hair color! elle woods has it all. she's the president of her sorority, a hawaiian tropic girl, miss june in her campus calendar, and, above all, a natural blonde. she dates the cutest fraternity boy on campus and wants nothing more than to be mrs. warner huntington iii. but, there's just one thing stopping warner from popping the question: elle is too blonde. reesewitherspoon lukewilson selmablair robertluketic"
157,Star Trek III: The Search for Spock,sciencefiction action adventure thriller a dying planet. a fight for life. admiral kirk and his bridge crew risk their careers stealing the decommissioned enterprise to return to the restricted genesis planet to recover spock's body. williamshatner leonardnimoy deforestkelley leonardnimoy
8643,The Exorcism of Emily Rose,"crime drama horror thriller epilepsy possession teenagegirl spirit umbrella cross prosecutor catholicism negligenthomicide archdiocese agnostic malnutrition burning psychoticepilepticdisorder what happened to emily? when a younger girl called emily rose (carpenter) dies, everyone puts blame on the exorcism which was performed on her by father moore (wilkinson) prior to her death. the priest is arrested on suspicion of murder. the trail begins with lawyer erin bruner (linney) representing moore, but it is not going to be easy, as no one wants to believe what father moore says is true. lauralinney tomwilkinson campbellscott scottderrickson"
10402,Deuce Bigalow: Male Gigolo,"comedy fish aquarium carnival house callboy vacation illegalprostitution he charges $10 but he’s willing to negotiate. deuce bigalow is a less than attractive, down on his luck aquarium cleaner. one day he wrecks the house of a gigolo and needs quick money to repair it. the only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. he encounters a couple of problems, though. he falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail. robschneider williamforsythe eddiegriffin mikemitchell"
218043,Left Behind,thriller action sciencefiction airplane therapture remake pilothero the end begins a small group of survivors are left behind after millions of people suddenly vanish during the rapture and the world is plunged into chaos and destruction. nicolascage chadmichaelmurray leathompson vicarmstrong
9043,The Family Stone,"comedy drama romance holiday christmas feel the love an uptight, conservative, businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual christmas celebration and finds that she's a fish out of water in their free-spirited way of life. clairedanes dianekeaton rachelmcadams thomasbezucha"
21301,Barbershop 2:  Back in Business,"comedy drama blaxploitation let your hair down the continuing adventures of the barbers at calvin's barbershop. gina, a stylist at the beauty shop next door, is now trying to cut in on his buisness. calvin is again struggling to keep his father's shop and traditions alive--this time against urban developers looking to replace mom &amp; pop establishments with name-brand chains. the world changes, but some things never go out of style--from current events and politics to relationships and love, you can still say anything you want at the barbershop. icecube cedrictheentertainer seanpatrickthomas kevinrodneysullivan"
10147,Bad Santa,"drama comedy crime holiday elves christmasparty departmentstore safe drink littlepeople christmaseve christmas he doesn't care if you're naughty or nice. a miserable conman and his partner pose as santa and his little helper to rob department stores on christmas eve. but they run into problems when the conman befriends a troubled kid, and the security boss discovers the plot. billybobthornton tonycox brettkelly terryzwigoff"
816,Austin Powers: International Man of Mystery,"sciencefiction comedy crime android undercover missile grouptherapy airplane dancingscene timetravel penthouseapartment judo trapdoor clowning telescope swinging jamesbondspoof swinging60s aftercreditsstinger duringcreditsstinger if he were any cooler, he'd still be frozen, baby! as a swingin' fashion photographer by day and a groovy british superagent by night, austin powers is the '60s' most shagadelic spy, baby! but can he stop megalomaniac dr. evil after the bald villain freezes himself and unthaws in the '90s? with the help of sexy sidekick vanessa kensington, he just might. mikemyers elizabethhurley michaelyork jayroach"
302688,My Big Fat Greek Wedding 2,"romance comedy family comedy wedding people change. greeks don't. the continuing adventures of the portokalos family. a follow-up to the 2002 comedy, ""my big fat greek wedding."" johncorbett elenakampouris niavardalos kirkjones"
60307,Diary of a Wimpy Kid: Rodrick Rules,"family comedy basedonnovel middleschool welcome to the next grade back in middle school after summer vacation, greg heffley and his older brother rodrick must deal with their parents' misguided attempts to have them bond. zacharygordon devonbostick rachaelharris davidbowers"
106,Predator,"sciencefiction action adventure thriller centralandsouthamerica predator alien stalking invisible commando 3d if it bleeds, we can kill it... dutch and his group of commandos are hired by the cia to rescue downed airmen from guerillas in a central american jungle. the mission goes well but as they return they find that something is hunting them. nearly invisible, it blends in with the forest, taking trophies from the bodies of its victims as it goes along. occasionally seeing through its eyes, the audience sees it is an intelligent alien hunter, hunting them for sport, killing them off one at a time. arnoldschwarzenegger carlweathers elpidiacarrillo johnmctiernan"
279,Amadeus,"drama history music italy composer opera talent musician marriagecrisis god murder viennaaustria envy 18thcentury ...everything you've heard is true the incredible story of genius musician wolfgang amadeus mozart, told in flashback by his peer and secret rival antonio salieri – now confined to an insane asylum. f.murrayabraham tomhulce elizabethberridge milošforman"
8617,Prom Night,"crime horror aunt remake bloodonshirt slasher deathoffamily masturbation kickedintheface renovation blackstereotype chest a night to die for. donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends. brittanysnow scottporter jessicastroup nelsonmccormick"
10625,Mean Girls,"comedy femalefriendship highschool fishoutofwater bestfriend teenager popularity gossip teencomedy highschoolrivalry newgirlatschool welcome to girl world. cady heron is a hit with the plastics, the a-list girl clique at her new school, until she makes the mistake of falling for aaron samuels, the ex-boyfriend of alpha plastic regina george. lindsaylohan rachelmcadams timmeadows markwaters"
10934,Under the Tuscan Sun,"comedy drama romance depression toscana recreation author divorce womandirector life offers you a thousand chances ... all you have to do is take one. after a rough divoce, frances, a 35 year old book editor from san francisco takes a tour of tuscany at the urgings of her friends. on a whim she buys bramasole, a run down villa in the tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted. dianelane sandraoh lindsayduncan audreywells"
5279,Gosford Park,"drama mystery thriller servant money shootingparty tea at four. dinner at eight. murder at midnight. multiple storylined drama set in 1932, showing the lives of upstairs guest and downstairs servants at a party in a country house in england. helenmirren cliveowen maggiesmith robertaltman"
10013,Peggy Sue Got Married,"comedy drama fantasy romance timetravel highschoolreunion knowing what you know now, what would you do differently? peggy sue faints at a highschool reunion. when she wakes up she finds herself in her own past, just before she finished school. kathleenturner nicolascage barrymiller francisfordcoppola"
194662,Birdman,"drama comedy timessquare superhero longtake newyorkcity play broadway actor or (the unexpected virtue of ignorance) a fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a broadway play. as opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected. michaelkeaton emmastone zachgalifianakis alejandrogonzáleziñárritu"
160588,Blue Jasmine,"comedy drama sanfrancisco sistersisterrelationship newyorkcity rich narcissism xanax blue moon. i used to know the words. now they're all a jumble. jasmine french used to be on the top of the heap as a new york socialite, but now is returning to her estranged sister in san francisco utterly ruined. as jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. unfortunately, it all proves a losing battle as jasmine's narcissistic hangups and their consequences begin to overwhelm her. in doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own. cateblanchett alecbaldwin sallyhawkins woodyallen"
9829,United 93,"drama history crime thriller action airplane hijacking terrorcell emergencylanding waronterror september 11, 2001. four planes were hijacked. three of them reached their target. this is the story of the fourth. a real time account of the events on united flight 93, one of the planes hijacked on 9/11 that crashed near shanksville, pennsylvania when passengers foiled the terrorist plot. j.j.johnson pollyadams trishgates paulgreengrass"
10028,Honey,"romance music family newyork dancing hip-hop dream dance blackmail harassment career video teacher business sabotage choreographer club harlem youthcenter her dream. her terms honey daniels (jessica alba) dreams of making a name for herself as a hip-hop choreographer. when she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in harlem, n.y., as a way to keep kids off the streets. honey thinks she's hit the jackpot when she meets a hotshot director (david moscow) who casts her in one of his music videos. but, when he starts demanding sexual favors from her, honey makes a decision that will change her life. jessicaalba mekhiphifer joybryant billewoodruff"
10535,Spy Hard,"action comedy atomicbomb spoof jamesbondspoof all the action. all the women. half the intelligence. the evil gen. rancor has his sights set on world domination, and only one man can stop him: dick steele, also known as agent wd-40. rancor needs to obtain a computer circuit for the missile that he is planning to fire, so steele teams up with veronique ukrinsky, a kgb agent whose father designed the chip. together they try to locate the evil mastermind's headquarters, where veronique's father and several other hostages are being held. leslienielsen nicollettesheridan charlesdurning rickfriedberg"
790,The Fog,"horror prophecy sea beach gold smalltown beheading sword narration fog leprosy ship lighthouse church lock your doors. bolt your windows. there's something in the fog! strange things begin to occurs as a tiny california coastal town prepares to commemorate its centenary. inanimate objects spring eerily to life; rev. malone stumbles upon a dark secret about the town's founding; radio announcer stevie witnesses a mystical fire; and hitchhiker elizabeth discovers the mutilated corpse of a fisherman. then a mysterious iridescent fog descends upon the village, and more people start to die. adriennebarbeau jamieleecurtis janetleigh johncarpenter"
43959,Soul Surfer,"action drama competition basedonnovel sharkattack surfing biography sport duringcreditsstinger when you come back from a loss, beat the odds, and never say never, you find a champion. soul surfer is the inspiring true story of teen surfer bethany hamilton. bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.bethany (annasophia robb) was born to surf. a natural talent who took to the waves at a young age, she was leading an idyllic life on kauai, participating in national surf competitions with her best friend alana (lorraine nicholson), when everything changed. on halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.soul surfer reveals bethany's fight to recover from her ordeal and how she grappled with the question of her future. strengthened by the love of her parents, tom (dennis quaid) and cheri (helen hunt), and supported by her youth group leader sara (carrie underwood), bethany refuses to give in or give up, and begins a bold return to the water. annasophiarobb helenhunt lorrainenicholson seanmcnamara"
16991,Observe and Report,"comedy crime drama robbery unrequitedlove securityguard mall right now, the world needs a hero. bi-polar mall security guard ronnie barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. but when barnhardt can't bring the culprit to justice, a surly police detective, is recruited to close the case. sethrogen annafaris michaelpeña jodyhill"
9610,Conan the Destroyer,"adventure fantasy action swordplay sword magic warriorwoman lonewolf wizardry royalty barbarian swordandsorcery the most powerful legend of all is back in a new adventure. based on a character created by robert e. howard, this fast-paced, occasionally humorous sequel to conan the barbarian features the hero (arnold schwarzenegger) as he is commissioned by the evil queen taramis (sarah douglas) to safely escort a teen princess (olivia d'abo) and her powerful bodyguard (wilt chamberlain) to a far away castle to retrieve the magic horn of dagon. unknown to conan, the queen plans to sacrifice the princess when she returns and inherit her kingdom after the bodyguard kills conan. the queen's plans fail to take into consideration conan's strength and cunning and the abilities of his sidekicks: the eccentric wizard akiro (mako), the wild woman zula (grace jones), and the inept malak (tracey walter). together the hero and his allies must defeat both mortal and supernatural foes in this voyage to sword-and-sorcery land. arnoldschwarzenegger gracejones wiltchamberlain richardfleischer"
25643,Love Happens,"drama romance hotel florist forest grief seminar motivationalspeaker sometimes when you least expect it... dr. burke ryan is a successful self-help author and motivational speaker with a secret. while he helps thousands of people cope with tragedy and personal loss, he secretly is unable to overcome the death of his late wife. it's not until burke meets a fiercely independent florist named eloise that he is forced to face his past and overcome his demons. aaroneckhart jenniferaniston judygreer brandoncamp"
11904,Young Sherlock Holmes,"action adventure crime drama family mystery thriller londonengland schoolfriend religionandsupernatural sherlockholmes murder aftercreditsstinger before a lifetime of adventure, they lived the adventure of a lifetime. sherlock holmes and dr. watson meet as boys in an english boarding school. holmes is known for his deductive ability even as a youth, amazing his classmates with his abilities. when they discover a plot to murder a series of british business men by an egyptian cult, they move to stop it. nicholasrowe alancox sophieward barrylevinson"
44115,127 Hours,adventure drama thriller mountains despair adventure utah alone canyon climbing basedontruestory rescue survival escape true trapped boulder adventurer flashback climber isolated hikers verylittledialogue there is no force more powerful than the will to live. the true story of mountain climber aron ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in utah. jamesfranco katemara ambertamblyn dannyboyle
10569,Small Time Crooks,action comedy crime bank restaurant roleofwomen bankrobber wife pizzeria pizza keks independentfilm bankrobbery hoodlum they took a bite out of crime a loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success. woodyallen carolynsaxon traceyullman woodyallen
10560,Center Stage,drama music newyork competition dancer dance ball career balletdancer music entranceexamination ballet danceteacher life doesn't hold tryouts. a group of 12 teenagers from various backgrounds enroll at the american ballet academy in new york to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance. amandaschull zoesaldana susanmaypratt nicholashytner
333348,Love the Coopers,"comedy family bigfamily familyrelationships family womandirector christmas christmas means comfort, joy and chaos. when four generations of the cooper clan come together for their annual christmas eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday. stevemartin dianekeaton johngoodman jessienelson"
20483,Catch That Kid,"family action adventure bankrobbery they're on a mission without permission. athletic 12-year-old maddy (kristen stewart) shares an enthusiasm for mountain climbing with her father, tom (sam robards). unfortunately, tom suffers a spinal injury while scaling mount everest, and his family is unable to afford the surgery that can save him. maddy decides to get the money for her father's operation by robbing a high-security bank. she relies on her climbing skills and help from her geeky friends (max thieriot, corbin bleu) to pull it off successfully. kristenstewart corbinbleu maxthieriot bartfreundlich"
